ID,Date,name_in_NOW_data,VOs,V,O,V_string,O_string,Side,V_lemmatized,verb,Perspective(wo),Perspective(ws),Perspective(so),Effect(o),Effect(s),Value(o),Value(s),State(o),State(s),Perspective(ro),Perspective(rs),Perspective(os),name_in_allsides_data,media_bias_rating,accessed,column,url,url_allsides,category
31891495,20-06-10,nydailynews.com,"([urging], [protesters])",[urging],[protesters],urging,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,New York Daily News,Left,from AllSides December 2021,,http://www.nydailynews.com/,https://www.allsides.com/news-source/new-york-daily-news,News Media
31891896,20-06-11,startribune.com,"([hold], [protester])",[hold],[protester],hold,protester,-1,hold,hold,0.166666666667,0.266666666667,0.566666666667,0.4,0.333333333333,0.6,0.733333333333,0.0,0.533333333333,0.1,0.166666666667,0.0,,,,,,,
31892594,20-06-11,npr.org,"([urged], [protesters])",[urged],[protesters],urged,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,NPR (Online News),Center,from AllSides December 2021,,http://www.npr.org/,https://www.allsides.com/news-source/npr-media-bias,News Media
31893592,20-06-11,nbcnews.com,"([seen], [protester])",[seen],[protester],seen,protester,-1,see,see,0.4,0.433333333333,0.266666666667,0.466666666667,0.4,0.733333333333,0.866666666667,0.233333333333,0.3,0.433333333333,0.466666666667,0.233333333333,,,,,,,
31894587,20-06-12,washingtonpost.com,"([dispersed], [protesters])",[dispersed],[protesters],dispersed,protesters,-1,disperse,disperse,-0.2,0.0,-0.333333333333,-0.733333333333,0.0666666666667,0.333333333333,0.333333333333,-0.5,0.233333333333,-0.233333333333,-0.0333333333333,-0.633333333333,Washington Post,Lean Left,from AllSides December 2021,,https://www.washingtonpost.com/,https://www.allsides.com/news-source/washington-post-media-bias,News Media
31894587,20-06-12,washingtonpost.com,"([watching], [protesters])",[watching],[protesters],watching,protesters,-1,watch,watch,0.5,0.6,0.6,0.333333333333,0.466666666667,0.866666666667,0.866666666667,0.133333333333,0.6,0.533333333333,0.566666666667,0.266666666667,Washington Post,Lean Left,from AllSides December 2021,,https://www.washingtonpost.com/,https://www.allsides.com/news-source/washington-post-media-bias,News Media
31895092,20-06-12,theatlantic.com,"([crowded], [protesters, technique])",[crowded],"[protesters, technique]",crowded,protesters technique,-1,crowd,crowd,0.166666666667,-0.133333333333,0.0666666666667,-0.266666666667,0.0,0.733333333333,0.333333333333,-0.133333333333,0.0333333333333,0.233333333333,-0.233333333333,-0.166666666667,The Atlantic,Lean Left,from AllSides December 2021,,http://www.theatlantic.com/,https://www.allsides.com/news-source/atlantic,News Media
31898194,20-06-15,nytimes.com,"([portrayed], [protesters])",[portrayed],[protesters],portrayed,protesters,-1,portray,portray,0.466666666667,0.466666666667,0.533333333333,0.6,0.4,0.866666666667,0.733333333333,0.3,0.566666666667,0.466666666667,0.466666666667,0.333333333333,New York Times (News),Lean Left,from AllSides December 2021,,http://www.nytimes.com/,https://www.allsides.com/news-source/new-york-times,News Media
31899088,20-06-15,postandcourier.com,"([told], [protesters])",[told],[protesters],told,protesters,-1,tell,tell,0.3,0.266666666667,0.133333333333,0.733333333333,0.0,0.866666666667,1.0,0.1,0.133333333333,0.2,0.233333333333,0.2,The Post and Courier,Center,from supervisor 2019,media_bias,,,
31903994,20-06-17,freep.com,"([gathered], [protesters])",[gathered],[protesters],gathered,protesters,-1,gather,gather,0.2,0.0666666666667,0.2,0.466666666667,0.333333333333,0.866666666667,0.733333333333,0.2,0.133333333333,0.166666666667,0.0333333333333,0.166666666667,Detroit Free Press,Lean Left,from AllSides December 2021,,http://www.freep.com/,https://www.allsides.com/news-source/detroit-free-press,News Media
31905096,20-06-18,newyorker.com,"([encourages], [protesters])",[encourages],[protesters],encourages,protesters,-1,encourage,encourage,0.5,0.533333333333,0.6,0.866666666667,0.2,0.866666666667,1.0,0.466666666667,0.633333333333,0.6,0.566666666667,0.433333333333,New Yorker,Left,from supervisor 2019,media_bias,,,
31909591,20-06-20,politico.com,"([focus], [protesters])",[focus],[protesters],focus,protesters,-1,focus,focus,0.6,0.566666666667,0.566666666667,0.6,0.2,0.733333333333,1.0,0.0666666666667,0.633333333333,0.6,0.6,0.0666666666667,Politico,Lean Left,from AllSides December 2021,,http://www.politico.com/,https://www.allsides.com/news-source/politico-media-bias,News Media
31911092,20-06-21,wbur.org,"([fired], [Protesters])",[fired],[Protesters],fired,Protesters,-1,fire,fire,-0.0333333333333,0.0666666666667,0.3,0.0666666666667,0.266666666667,0.2,0.733333333333,0.0,0.4,-0.1,0.0666666666667,0.0333333333333,,,,,,,
31911092,20-06-21,wbur.org,"([asking], [protesters])",[asking],[protesters],asking,protesters,-1,ask,ask,0.2,0.166666666667,0.233333333333,0.2,0.4,0.6,0.6,0.1,0.166666666667,0.2,0.166666666667,0.2,,,,,,,
31913395,20-06-22,slate.com,"([handled], [protesters])",[handled],[protesters],handled,protesters,-1,handle,handle,0.233333333333,0.3,0.2,0.333333333333,0.133333333333,0.6,0.466666666667,0.0333333333333,0.3,0.1,0.333333333333,0.1,,,,,,,
31913395,20-06-22,slate.com,"([cleared], [protesters])",[cleared],[protesters],cleared,protesters,-1,clear,clear,0.233333333333,0.533333333333,0.4,0.266666666667,0.266666666667,0.6,1.0,0.2,0.566666666667,0.233333333333,0.433333333333,0.233333333333,,,,,,,
31915597,20-06-23,sfgate.com,"([singled], [protesters])",[singled],[protesters],singled,protesters,-1,single,single,0.166666666667,0.1,-0.0333333333333,-0.333333333333,-0.0666666666667,0.2,0.466666666667,-0.2,-0.133333333333,0.1,0.0333333333333,-0.133333333333,SFGate,Lean Left,from AllSides December 2021,,http://www.sfgate.com/,https://www.allsides.com/news-source/sf-gate,News Media
31928089,20-06-30,rollingstone.com,"([told], [protesters])",[told],[protesters],told,protesters,-1,tell,tell,0.3,0.266666666667,0.133333333333,0.733333333333,0.0,0.866666666667,1.0,0.1,0.133333333333,0.2,0.233333333333,0.2,RollingStone.com,Left,from AllSides December 2021,,http://www.rollingstone.com/,https://www.allsides.com/news-source/rolling-stone,News Media
31928193,20-06-30,aljazeera.com,"([seen], [protesters])",[seen],[protesters],seen,protesters,-1,see,see,0.4,0.433333333333,0.266666666667,0.466666666667,0.4,0.733333333333,0.866666666667,0.233333333333,0.3,0.433333333333,0.466666666667,0.233333333333,,,,,,,
85066490,20-06-01,Los Angeles Daily News,"([arrested], [protester])",[arrested],[protester],arrested,protester,-1,arrest,arrest,-0.133333333333,0.166666666667,-0.733333333333,-0.733333333333,0.266666666667,0.466666666667,0.733333333333,-0.866666666667,0.3,-0.0666666666667,0.0666666666667,-0.866666666667,,,,,,,
85067791,20-06-01,Patch,"([urged], [protesters])",[urged],[protesters],urged,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,Patch.com,Center,from AllSides December 2021,,https://patch.com/,https://www.allsides.com/news-source/patchcom-media-bias,News Media
85069396,20-06-01,NBC Sports,"([joined], [protesters])",[joined],[protesters],joined,protesters,-1,join,join,0.366666666667,0.3,0.533333333333,0.533333333333,0.666666666667,0.466666666667,0.733333333333,0.266666666667,0.566666666667,0.366666666667,0.366666666667,0.433333333333,,,,,,,
85069396,20-06-01,NBC Sports,"([heard], [protesters])",[heard],[protesters],heard,protesters,-1,hear,hear,0.0666666666667,0.3,-0.0666666666667,0.133333333333,0.266666666667,0.333333333333,0.866666666667,0.0,0.0333333333333,0.0666666666667,0.3,-0.1,,,,,,,
85069795,20-06-01,The Daily Beast on MSN.com,"([have], [protesters])",[have],[protesters],have,protesters,-1,have,have,0.366666666667,0.333333333333,0.466666666667,0.0666666666667,0.2,0.466666666667,0.6,0.0666666666667,0.366666666667,0.4,0.366666666667,0.0666666666667,,,,,,,
85069795,20-06-01,The Daily Beast on MSN.com,"([have], [protesters])",[have],[protesters],have,protesters,-1,have,have,0.366666666667,0.333333333333,0.466666666667,0.0666666666667,0.2,0.466666666667,0.6,0.0666666666667,0.366666666667,0.4,0.366666666667,0.0666666666667,,,,,,,
85070898,20-06-01,al.com,"([arrested], [protesters])",[arrested],[protesters],arrested,protesters,-1,arrest,arrest,-0.133333333333,0.166666666667,-0.733333333333,-0.733333333333,0.266666666667,0.466666666667,0.733333333333,-0.866666666667,0.3,-0.0666666666667,0.0666666666667,-0.866666666667,,,,,,,
85071991,20-06-01,Dallas Morning News,"([cleared], [protesters])",[cleared],[protesters],cleared,protesters,-1,clear,clear,0.233333333333,0.533333333333,0.4,0.266666666667,0.266666666667,0.6,1.0,0.2,0.566666666667,0.233333333333,0.433333333333,0.233333333333,Dallas Morning News,Lean Right,from supervisor 2019,media_bias,,,
85072687,20-06-01,NBC New York,"([joined], [protesters])",[joined],[protesters],joined,protesters,-1,join,join,0.366666666667,0.3,0.533333333333,0.533333333333,0.666666666667,0.466666666667,0.733333333333,0.266666666667,0.566666666667,0.366666666667,0.366666666667,0.433333333333,,,,,,,
85072794,20-06-01,NPR,"([applaud], [protesters])",[applaud],[protesters],applaud,protesters,-1,applaud,applaud,0.533333333333,0.433333333333,0.866666666667,0.666666666667,0.466666666667,0.866666666667,0.733333333333,0.466666666667,0.833333333333,0.533333333333,0.533333333333,0.366666666667,NPR (Online News),Center,from AllSides December 2021,,http://www.npr.org/,https://www.allsides.com/news-source/npr-media-bias,News Media
85072794,20-06-01,NPR,"([watches], [protesters])",[watches],[protesters],watches,protesters,-1,watch,watch,0.5,0.6,0.6,0.333333333333,0.466666666667,0.866666666667,0.866666666667,0.133333333333,0.6,0.533333333333,0.566666666667,0.266666666667,NPR (Online News),Center,from AllSides December 2021,,http://www.npr.org/,https://www.allsides.com/news-source/npr-media-bias,News Media
85074690,20-06-02,Atlanta Journal-Constitution,"([help], [protesters])",[help],[protesters],help,protesters,-1,help,help,0.633333333333,0.633333333333,0.0666666666667,0.933333333333,0.133333333333,1.0,0.866666666667,0.833333333333,0.0333333333333,0.766666666667,0.666666666667,0.9,Atlanta Journal-Constitution,Lean Left,from AllSides December 2021,,http://www.ajc.com/,https://www.allsides.com/news-source/atlanta-journal-constitution,News Media
85075298,20-06-02,Detroit News,"([keeping], [protesters])",[keeping],[protesters],keeping,protesters,-1,keep,keep,0.566666666667,0.533333333333,0.533333333333,0.2,0.333333333333,0.866666666667,0.733333333333,0.3,0.666666666667,0.733333333333,0.633333333333,0.266666666667,Detroit News,Center,from AllSides December 2021,,http://www.detroitnews.com/,https://www.allsides.com/news-source/detroit-news,News Media
85075590,20-06-02,Gothamist,"([engaged], [Protesters])",[engaged],[Protesters],engaged,Protesters,-1,engage,engage,0.166666666667,0.1,0.166666666667,0.266666666667,0.266666666667,0.333333333333,0.866666666667,0.233333333333,0.3,0.233333333333,0.1,0.166666666667,,,,,,,
85075590,20-06-02,Gothamist,"([greeted], [protesters])",[greeted],[protesters],greeted,protesters,-1,greet,greet,0.5,0.566666666667,0.766666666667,0.333333333333,0.266666666667,0.733333333333,0.733333333333,0.666666666667,0.666666666667,0.566666666667,0.6,0.566666666667,,,,,,,
85079887,20-06-02,The Daily Beast,"([gathered], [protesters])",[gathered],[protesters],gathered,protesters,-1,gather,gather,0.2,0.0666666666667,0.2,0.466666666667,0.333333333333,0.866666666667,0.733333333333,0.2,0.133333333333,0.166666666667,0.0333333333333,0.166666666667,Daily Beast,Left,from AllSides December 2021,,http://www.thedailybeast.com/,https://www.allsides.com/news-source/daily-beast-media-bias,News Media
85080397,20-06-02,Wall Street Journal,"([embraced], [protester])",[embraced],[protester],embraced,protester,-1,embrace,embrace,0.533333333333,0.466666666667,0.733333333333,0.666666666667,0.466666666667,1.0,0.733333333333,0.333333333333,0.7,0.6,0.633333333333,0.366666666667,Wall Street Journal (News),Center,from AllSides December 2021,,http://online.wsj.com/,https://www.allsides.com/news-source/wall-street-journal-media-bias,News Media
85080397,20-06-02,Wall Street Journal,"([arrested], [protesters])",[arrested],[protesters],arrested,protesters,-1,arrest,arrest,-0.133333333333,0.166666666667,-0.733333333333,-0.733333333333,0.266666666667,0.466666666667,0.733333333333,-0.866666666667,0.3,-0.0666666666667,0.0666666666667,-0.866666666667,Wall Street Journal (News),Center,from AllSides December 2021,,http://online.wsj.com/,https://www.allsides.com/news-source/wall-street-journal-media-bias,News Media
85080991,20-06-02,Detroit Free Press,"([arrested], [protester])",[arrested],[protester],arrested,protester,-1,arrest,arrest,-0.133333333333,0.166666666667,-0.733333333333,-0.733333333333,0.266666666667,0.466666666667,0.733333333333,-0.866666666667,0.3,-0.0666666666667,0.0666666666667,-0.866666666667,Detroit Free Press,Lean Left,from AllSides December 2021,,http://www.freep.com/,https://www.allsides.com/news-source/detroit-free-press,News Media
85083188,20-06-03,Gizmodo,"([dispersed], [protesters])",[dispersed],[protesters],dispersed,protesters,-1,disperse,disperse,-0.2,0.0,-0.333333333333,-0.733333333333,0.0666666666667,0.333333333333,0.333333333333,-0.5,0.233333333333,-0.233333333333,-0.0333333333333,-0.633333333333,Gizmodo,Lean Left,from AllSides December 2021,,http://gizmodo.com,https://www.allsides.com/news-source/gizmodo,News Media
85083698,20-06-03,Reason,"([disperse], [protesters])",[disperse],[protesters],disperse,protesters,-1,disperse,disperse,-0.2,0.0,-0.333333333333,-0.733333333333,0.0666666666667,0.333333333333,0.333333333333,-0.5,0.233333333333,-0.233333333333,-0.0333333333333,-0.633333333333,Reason,Lean Right,from AllSides December 2021,,http://reason.com/,https://www.allsides.com/news-source/reason,News Media
85083699,20-06-03,CBS Boston / WBZ,"([set], [protesters])",[set],[protesters],set,protesters,-1,set,set,0.2,0.133333333333,0.6,0.533333333333,0.4,1.0,0.733333333333,0.166666666667,0.366666666667,0.133333333333,0.0666666666667,0.2,,,,,,,
85085392,20-06-03,YAHOO!,"([backs], [protesters])",[backs],[protesters],backs,protesters,-1,back,back,0.3,0.4,0.433333333333,0.266666666667,0.266666666667,0.6,0.866666666667,0.4,0.333333333333,0.266666666667,0.433333333333,0.4,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85085989,20-06-03,Reason,"([stopped], [protesters])",[stopped],[protesters],stopped,protesters,-1,stop,stop,0.0666666666667,0.0333333333333,-0.233333333333,-0.466666666667,0.266666666667,0.733333333333,1.0,-0.6,0.1,0.0333333333333,0.0666666666667,-0.466666666667,Reason,Lean Right,from AllSides December 2021,,http://reason.com/,https://www.allsides.com/news-source/reason,News Media
85086389,20-06-03,MLive,"([asked], [Protesters])",[asked],[Protesters],asked,Protesters,-1,ask,ask,0.2,0.166666666667,0.233333333333,0.2,0.4,0.6,0.6,0.1,0.166666666667,0.2,0.166666666667,0.2,,,,,,,
85086787,20-06-03,,"([acknowledged], [protesters])",[acknowledged],[protesters],acknowledged,protesters,-1,acknowledge,acknowledge,0.233333333333,0.333333333333,0.533333333333,0.333333333333,0.266666666667,0.0666666666667,0.466666666667,0.0,0.6,0.3,0.466666666667,0.0,,,,,,,
85088196,20-06-03,Salon,"([assaulting], [protesters])",[assaulting],[protesters],assaulting,protesters,-1,assault,assault,0.233333333333,-0.533333333333,-0.833333333333,-1.0,0.2,0.6,0.6,-0.666666666667,-0.0666666666667,0.266666666667,-0.666666666667,-0.533333333333,Salon,Left,from AllSides December 2021,,http://www.salon.com/,https://www.allsides.com/news-source/salon,News Media
85089096,20-06-03,,"([joined], [protesters])",[joined],[protesters],joined,protesters,-1,join,join,0.366666666667,0.3,0.533333333333,0.533333333333,0.666666666667,0.466666666667,0.733333333333,0.266666666667,0.566666666667,0.366666666667,0.366666666667,0.433333333333,,,,,,,
85091095,20-06-03,Austin American-Statesman,"([accompanied], [protesters])",[accompanied],[protesters],accompanied,protesters,-1,accompany,accompany,0.266666666667,0.433333333333,0.433333333333,0.733333333333,0.266666666667,0.733333333333,0.866666666667,0.366666666667,0.333333333333,0.266666666667,0.5,0.333333333333,Austin American-Statesman,Lean Left,from AllSides December 2021,,http://www.mystatesman.com/,https://www.allsides.com/news-source/austin-american-statesman,News Media
85091394,20-06-04,Patch,"([hit], [protester])",[hit],[protester],hit,protester,-1,hit,hit,-0.2,-0.333333333333,-0.533333333333,-0.733333333333,0.0666666666667,0.333333333333,-0.2,-0.733333333333,-0.0333333333333,-0.1,-0.533333333333,-0.733333333333,Patch.com,Center,from AllSides December 2021,,https://patch.com/,https://www.allsides.com/news-source/patchcom-media-bias,News Media
85091395,20-06-04,Patch,"([seen], [protesters])",[seen],[protesters],seen,protesters,-1,see,see,0.4,0.433333333333,0.266666666667,0.466666666667,0.4,0.733333333333,0.866666666667,0.233333333333,0.3,0.433333333333,0.466666666667,0.233333333333,Patch.com,Center,from AllSides December 2021,,https://patch.com/,https://www.allsides.com/news-source/patchcom-media-bias,News Media
85091395,20-06-04,Patch,"([helping], [protesters])",[helping],[protesters],helping,protesters,-1,help,help,0.633333333333,0.633333333333,0.0666666666667,0.933333333333,0.133333333333,1.0,0.866666666667,0.833333333333,0.0333333333333,0.766666666667,0.666666666667,0.9,Patch.com,Center,from AllSides December 2021,,https://patch.com/,https://www.allsides.com/news-source/patchcom-media-bias,News Media
85092287,20-06-04,,"([cheering], [protesters])",[cheering],[protesters],cheering,protesters,-1,cheer,cheer,0.633333333333,0.6,0.966666666667,0.933333333333,0.4,1.0,1.0,0.833333333333,0.866666666667,0.7,0.666666666667,0.833333333333,,,,,,,
85093093,20-06-04,Chicago Sun-Times,"([applauded], [protesters])",[applauded],[protesters],applauded,protesters,-1,applaud,applaud,0.533333333333,0.433333333333,0.866666666667,0.666666666667,0.466666666667,0.866666666667,0.733333333333,0.466666666667,0.833333333333,0.533333333333,0.533333333333,0.366666666667,,,,,,,
85093495,20-06-04,Fox News,"([urges], [protesters])",[urges],[protesters],urges,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,Fox News (Online News),Right,from AllSides December 2021,,http://www.foxnews.com/,https://www.allsides.com/news-source/fox-news-media-bias,News Media
85093496,20-06-04,Detroit Free Press,"([urged], [protesters])",[urged],[protesters],urged,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,Detroit Free Press,Lean Left,from AllSides December 2021,,http://www.freep.com/,https://www.allsides.com/news-source/detroit-free-press,News Media
85093498,20-06-04,Detroit Free Press,"([joined], [protesters])",[joined],[protesters],joined,protesters,-1,join,join,0.366666666667,0.3,0.533333333333,0.533333333333,0.666666666667,0.466666666667,0.733333333333,0.266666666667,0.566666666667,0.366666666667,0.366666666667,0.433333333333,Detroit Free Press,Lean Left,from AllSides December 2021,,http://www.freep.com/,https://www.allsides.com/news-source/detroit-free-press,News Media
85093498,20-06-04,Detroit Free Press,"([moved], [Protesters])",[moved],[Protesters],moved,Protesters,-1,move,move,0.1,0.133333333333,0.0,0.4,0.0,0.333333333333,0.866666666667,0.133333333333,0.0333333333333,0.133333333333,0.2,0.133333333333,Detroit Free Press,Lean Left,from AllSides December 2021,,http://www.freep.com/,https://www.allsides.com/news-source/detroit-free-press,News Media
85093998,20-06-04,Time,"([cleared], [protesters])",[cleared],[protesters],cleared,protesters,-1,clear,clear,0.233333333333,0.533333333333,0.4,0.266666666667,0.266666666667,0.6,1.0,0.2,0.566666666667,0.233333333333,0.433333333333,0.233333333333,Time Magazine,Lean Left,from AllSides December 2021,,http://www.time.com/time/,https://www.allsides.com/news-source/time-magazine-news-media-bias,News Media
85094798,20-06-04,Fox News,"([urges], [protesters])",[urges],[protesters],urges,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,Fox News (Online News),Right,from AllSides December 2021,,http://www.foxnews.com/,https://www.allsides.com/news-source/fox-news-media-bias,News Media
85095093,20-06-04,HuffPost,"([cleared], [protesters])",[cleared],[protesters],cleared,protesters,-1,clear,clear,0.233333333333,0.533333333333,0.4,0.266666666667,0.266666666667,0.6,1.0,0.2,0.566666666667,0.233333333333,0.433333333333,0.233333333333,HuffPost,Left,from AllSides December 2021,,https://www.huffpost.com/,https://www.allsides.com/news-source/huffpost-media-bias,News Media
85095896,20-06-04,Wall Street Journal,"([moved], [protesters])",[moved],[protesters],moved,protesters,-1,move,move,0.1,0.133333333333,0.0,0.4,0.0,0.333333333333,0.866666666667,0.133333333333,0.0333333333333,0.133333333333,0.2,0.133333333333,Wall Street Journal (News),Center,from AllSides December 2021,,http://online.wsj.com/,https://www.allsides.com/news-source/wall-street-journal-media-bias,News Media
85096594,20-06-04,TMZ,"([joined], [protesters])",[joined],[protesters],joined,protesters,-1,join,join,0.366666666667,0.3,0.533333333333,0.533333333333,0.666666666667,0.466666666667,0.733333333333,0.266666666667,0.566666666667,0.366666666667,0.366666666667,0.433333333333,,Lean Left,Ad Fontes Media Bias Chart 2021,,,,
85098093,20-06-04,StarTribune,"([swept], [protesters])",[swept],[protesters],swept,protesters,-1,sweep,sweep,0.266666666667,0.2,0.233333333333,0.133333333333,0.0666666666667,0.6,0.333333333333,-0.1,0.1,0.166666666667,0.2,0.133333333333,Star Tribune,Lean Left,from AllSides December 2021,,http://www.startribune.com/,https://www.allsides.com/news-source/star-tribune-media-bias,News Media
85099388,20-06-04,Washington Post,"([rushed], [protesters])",[rushed],[protesters],rushed,protesters,-1,rush,rush,-0.2,-0.133333333333,-0.333333333333,-0.266666666667,0.266666666667,0.466666666667,1.0,-0.433333333333,0.133333333333,-0.133333333333,-0.1,-0.333333333333,Washington Post,Lean Left,from AllSides December 2021,,https://www.washingtonpost.com/,https://www.allsides.com/news-source/washington-post-media-bias,News Media
85099388,20-06-04,Washington Post,"([applauded], [protesters])",[applauded],[protesters],applauded,protesters,-1,applaud,applaud,0.533333333333,0.433333333333,0.866666666667,0.666666666667,0.466666666667,0.866666666667,0.733333333333,0.466666666667,0.833333333333,0.533333333333,0.533333333333,0.366666666667,Washington Post,Lean Left,from AllSides December 2021,,https://www.washingtonpost.com/,https://www.allsides.com/news-source/washington-post-media-bias,News Media
85099388,20-06-04,Washington Post,"([blocked], [protesters])",[blocked],[protesters],blocked,protesters,-1,block,block,-0.2,-0.233333333333,-0.5,-0.466666666667,0.0,0.6,0.6,-0.166666666667,-0.3,-0.2,-0.333333333333,-0.2,Washington Post,Lean Left,from AllSides December 2021,,https://www.washingtonpost.com/,https://www.allsides.com/news-source/washington-post-media-bias,News Media
85101088,20-06-05,Mercury News,"([monitor], [protesters])",[monitor],[protesters],monitor,protesters,-1,monitor,monitor,0.1,0.366666666667,0.333333333333,0.4,0.266666666667,0.2,0.866666666667,0.0666666666667,0.133333333333,0.2,0.466666666667,0.0666666666667,San Jose Mercury News,Lean Left,from AllSides December 2021,,http://www.mercurynews.com/,https://www.allsides.com/news-source/san-jose-mercury-news,News Media
85101088,20-06-05,Mercury News,"([grab], [protesters])",[grab],[protesters],grab,protesters,-1,grab,grab,-0.0333333333333,-0.133333333333,-0.3,-0.666666666667,0.0666666666667,0.6,0.6,-0.5,-0.166666666667,-0.0666666666667,-0.2,-0.433333333333,San Jose Mercury News,Lean Left,from AllSides December 2021,,http://www.mercurynews.com/,https://www.allsides.com/news-source/san-jose-mercury-news,News Media
85101099,20-06-05,The Denver Post,"([transported], [protester])",[transported],[protester],transported,protester,-1,transport,transport,0.233333333333,0.366666666667,-0.2,0.4,0.266666666667,0.866666666667,1.0,-0.0666666666667,0.166666666667,0.266666666667,0.366666666667,0.233333333333,Denver Post,Lean Left,from supervisor 2019,media_bias,,,
85101592,20-06-05,,"([confronted], [protesters])",[confronted],[protesters],confronted,protesters,-1,confront,confront,-0.0666666666667,-0.0666666666667,-0.433333333333,-0.466666666667,0.0,0.2,0.466666666667,-0.466666666667,-0.166666666667,-0.166666666667,-0.133333333333,-0.366666666667,,,,,,,
85103294,20-06-05,Milwaukee Journal Sentinel,"([injured], [Protesters])",[injured],[Protesters],injured,Protesters,-1,injure,injure,0.333333333333,-0.466666666667,-0.233333333333,-0.933333333333,-0.133333333333,0.866666666667,0.333333333333,-0.9,-0.266666666667,0.4,-0.5,-0.666666666667,Milwaukee Journal-Sentinel,Lean Left,from supervisor 2019,media_bias,,,
85103999,20-06-05,The Daily Beast,"([arrested], [protesters])",[arrested],[protesters],arrested,protesters,-1,arrest,arrest,-0.133333333333,0.166666666667,-0.733333333333,-0.733333333333,0.266666666667,0.466666666667,0.733333333333,-0.866666666667,0.3,-0.0666666666667,0.0666666666667,-0.866666666667,Daily Beast,Left,from AllSides December 2021,,http://www.thedailybeast.com/,https://www.allsides.com/news-source/daily-beast-media-bias,News Media
85107387,20-06-05,,"([arrested], [protesters])",[arrested],[protesters],arrested,protesters,-1,arrest,arrest,-0.133333333333,0.166666666667,-0.733333333333,-0.733333333333,0.266666666667,0.466666666667,0.733333333333,-0.866666666667,0.3,-0.0666666666667,0.0666666666667,-0.866666666667,,,,,,,
85107698,20-06-05,,"([asked], [protesters])",[asked],[protesters],asked,protesters,-1,ask,ask,0.2,0.166666666667,0.233333333333,0.2,0.4,0.6,0.6,0.1,0.166666666667,0.2,0.166666666667,0.2,,,,,,,
85110391,20-06-06,Los Angeles Daily News,"([encouraged], [Protesters])",[encouraged],[Protesters],encouraged,Protesters,-1,encourage,encourage,0.5,0.533333333333,0.6,0.866666666667,0.2,0.866666666667,1.0,0.466666666667,0.633333333333,0.6,0.566666666667,0.433333333333,,,,,,,
85110795,20-06-06,Associated Press,"([told], [protesters])",[told],[protesters],told,protesters,-1,tell,tell,0.3,0.266666666667,0.133333333333,0.733333333333,0.0,0.866666666667,1.0,0.1,0.133333333333,0.2,0.233333333333,0.2,,,,,,,
85111487,20-06-06,,"([hailed], [protesters])",[hailed],[protesters],hailed,protesters,-1,hail,hail,0.366666666667,0.433333333333,0.633333333333,0.3,0.0666666666667,0.6,0.6,0.333333333333,0.433333333333,0.333333333333,0.4,0.4,,,,,,,
85113891,20-06-06,Dallas Morning News,"([urged], [protesters])",[urged],[protesters],urged,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,Dallas Morning News,Lean Right,from supervisor 2019,media_bias,,,
85114591,20-06-06,Hartford Courant,"([support], [protesters])",[support],[protesters],support,protesters,-1,support,support,0.666666666667,0.666666666667,0.8,0.933333333333,0.2,0.866666666667,0.733333333333,0.266666666667,0.7,0.766666666667,0.733333333333,0.3,,,,,,,
85115891,20-06-07,YAHOO!,"([urged], [protesters])",[urged],[protesters],urged,protesters,-1,urge,urge,0.3,0.3,0.533333333333,0.533333333333,0.2,1.0,1.0,0.266666666667,0.533333333333,0.366666666667,0.366666666667,0.333333333333,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85116297,20-06-07,NJ.com,"([requested], [protesters])",[requested],[protesters],requested,protesters,-1,request,request,0.1,0.133333333333,0.533333333333,0.2,0.4,1.0,0.6,0.166666666667,0.466666666667,0.2,0.133333333333,0.166666666667,,Center,Ad Fontes Media Bias Chart 2021,,,,
